mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,mfcc_20_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mfcc_14_std,mfcc_15_std,mfcc_16_std,mfcc_17_std,mfcc_18_std,mfcc_19_std,mfcc_20_std,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_12_std,spectral_centroid_mean,spectral_centroid_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std,genre,filename,file_path
-34.209938,40.399307,17.51066,13.42147,13.240601,7.449265,18.183458,2.7254276,4.3396277,5.8252974,-1.1257582,3.1106064,2.4149976,-2.0906532,-1.2851561,0.15344484,2.3362236,4.32972,2.137922,2.9388883,70.90945,30.60846,22.241014,16.210026,11.786318,10.883464,11.177122,8.971408,8.489418,10.007193,8.948468,8.496901,8.150874,7.989206,8.465988,9.101361,10.190578,10.1099825,10.695821,11.114708,0.4539543,0.41113508,0.47926643,0.4473486,0.41131654,0.4935966,0.42297494,0.5063075,0.44620654,0.4796569,0.42621812,0.3673255,0.31195828,0.25224558,0.3258398,0.29918668,0.2672052,0.34455475,0.29221684,0.3283485,0.2858011,0.33093217,0.30589867,0.26450205,4037.153770826656,1137.7191375888099,0.21392576613293343,0.11606557221244702,0.23102272,0.12739554,pop,pop.00077.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00077.wav
-42.779434,62.799667,4.7602077,24.068392,9.642162,-1.8881843,9.252786,-2.9691231,3.1815617,5.9340043,-4.7737393,3.0194983,-1.2407999,-3.524429,-0.3243883,-1.4424752,-1.8644704,-0.031904664,-0.73046863,-0.9891401,67.92397,32.2463,26.307676,18.578995,16.607279,15.43884,14.046733,11.210793,11.427427,10.549777,9.856784,9.253278,8.388149,7.31689,7.0713305,6.8044543,7.1395807,8.054019,8.601729,8.147833,0.40752998,0.4477862,0.44402295,0.49149543,0.37540737,0.35809276,0.46695617,0.46845353,0.6189135,0.50244474,0.4496691,0.4262821,0.25743318,0.31049716,0.29091012,0.31533748,0.25636438,0.24635017,0.281807,0.26278526,0.3282703,0.29380444,0.2888075,0.2981399,3124.14935420786,972.9570316316733,0.14272098127902477,0.09283304265737555,0.22333701,0.114091,pop,pop.00078.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00078.wav
-273.28632,103.14759,8.722427,31.6977,12.511967,3.4922655,3.9396503,-0.16230226,-3.921683,3.2304423,-6.373685,-1.5361918,-3.213047,-6.777504,-3.8153548,-6.2407227,-5.618338,-4.015953,-2.3887515,-3.0845282,86.03298,34.67284,22.627241,13.94079,10.335473,13.713993,8.549171,8.04502,8.561924,7.737229,6.5100656,7.0709167,5.8029685,5.613756,7.1232457,6.461268,7.272011,7.077876,7.51293,7.714801,0.40551847,0.49701354,0.3364541,0.34128034,0.34419513,0.2954331,0.40691236,0.28425804,0.25554216,0.20095594,0.3187168,0.5368619,0.25415197,0.3742258,0.26871344,0.2900302,0.3137029,0.25787035,0.34552312,0.25188377,0.2595119,0.20563963,0.26297194,0.36456332,1995.3281824967328,977.4697902819355,0.07255095963138544,0.07490883312033969,0.037560895,0.019951338,pop,pop.00079.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00079.wav
-44.972015,69.76533,11.851114,8.137467,12.62307,7.7987547,11.307399,0.19175656,9.630409,2.8426688,3.8571947,-0.83266294,2.1378024,1.092536,-0.0684463,0.64883536,-1.4783103,3.7229264,4.5474606,4.2634854,59.464615,28.840467,20.173132,18.400345,14.286172,16.131565,11.1421995,11.323833,10.640457,9.274187,8.699971,8.024009,9.092289,9.781403,10.586325,10.301345,11.3785095,10.283215,10.876804,9.269703,0.39172503,0.42925322,0.52452606,0.38593417,0.36656564,0.43408823,0.44531825,0.59331536,0.43894,0.4132562,0.41848055,0.3619998,0.31181398,0.29248184,0.32119638,0.26955837,0.26418427,0.31540775,0.27211693,0.3401376,0.27810657,0.2957252,0.31199074,0.2581205,3151.445800513278,911.0488503451962,0.1275974899622678,0.06983669051193582,0.2157003,0.09080833,pop,pop.00080.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00080.wav
-137.73311,100.24318,14.383044,15.403811,2.3205364,-1.0818115,-2.1069715,-1.6870853,-5.3112006,-1.7847022,1.7484086,-6.1835394,-3.0364275,-9.783619,-6.6642976,-3.9666076,-10.177887,-2.9706817,-3.5730906,-0.6477029,62.248535,25.013264,20.00915,18.49705,15.152515,11.295533,12.087756,8.916868,11.232407,10.120052,9.705567,8.525163,8.540506,8.407382,8.723416,7.28318,7.525148,9.082899,6.789782,6.690525,0.45028332,0.32295775,0.40935874,0.33059937,0.4070856,0.5363206,0.35413915,0.42066577,0.31619075,0.37960842,0.25358304,0.25752136,0.3443099,0.22814193,0.33946508,0.2340845,0.2960441,0.33136222,0.22836018,0.34467128,0.22793211,0.2981011,0.21156429,0.19850077,2246.9998668388666,710.3990174574898,0.08601724252612229,0.04229347117417399,0.09215401,0.03490546,pop,pop.00081.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00081.wav
-62.043804,64.239815,29.874727,23.24483,16.247187,7.4384794,8.871021,6.4075446,7.3948216,3.0163872,1.4878421,2.9757106,1.8600916,0.543262,-0.33012378,0.8136625,1.2980133,1.1867973,0.86054564,0.09585137,50.00824,21.058605,13.784273,10.125138,10.0529175,10.171747,7.780624,8.177472,7.2818856,7.9664803,6.407523,6.270002,6.22059,6.8172693,6.542362,6.3328013,6.3254714,6.6929207,7.590363,8.063965,0.57850635,0.4059145,0.35519442,0.32312453,0.41065204,0.40948364,0.45907086,0.45565352,0.41991872,0.5172794,0.58317375,0.6276221,0.3201667,0.20786573,0.24611086,0.234158,0.30498663,0.2944915,0.32835168,0.32008845,0.25860885,0.30541736,0.2641606,0.3174505,3168.3771358678678,791.5148850162831,0.1003391513883514,0.05975121796205029,0.20798877,0.0852514,pop,pop.00082.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00082.wav
-104.47532,86.85541,28.76275,26.635527,8.927457,5.6745653,7.7592797,0.46634582,6.6300635,6.5633125,0.37748373,2.1488523,-0.01993804,-0.36272928,1.3109479,1.3177944,1.9381652,1.2264539,-0.12414593,0.8405374,45.6757,22.556292,18.750906,16.74128,15.404426,12.39587,9.851664,9.821133,8.800314,9.934541,9.304468,8.152048,8.534921,8.253351,8.458962,7.56612,8.226731,8.884522,9.492927,8.244192,0.33372527,0.29103187,0.24712597,0.43192512,0.27928406,0.28227374,0.19827504,0.34563562,0.3166327,0.2318053,0.3662478,0.25329903,0.33574948,0.2925398,0.19677033,0.38446426,0.24048394,0.2946506,0.17287831,0.3279475,0.2854745,0.19278882,0.34563726,0.21307623,2489.577623717522,742.5360475560685,0.08429578657120743,0.04035524591315496,0.14298287,0.04445537,pop,pop.00083.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00083.wav
-112.395996,59.759735,14.483949,19.190073,15.127423,-3.2115033,6.109609,-6.668194,1.4637218,-1.187687,-1.2330449,-0.7587417,1.8843272,-0.6907867,-2.2996898,-3.4926953,-3.891752,-3.3886583,-2.4311671,-2.089299,70.89735,48.264946,30.28754,16.226229,17.717081,15.875929,14.147208,12.59938,12.687444,11.764972,11.532205,10.01748,10.269611,8.744263,9.071558,8.646559,8.016236,8.920117,9.718836,9.320379,0.45842013,0.42762634,0.5455526,0.36471382,0.32673672,0.26928484,0.3391275,0.4413155,0.41015777,0.52412254,0.40912673,0.39404255,0.33848202,0.28256363,0.3433284,0.2572036,0.2928772,0.25386605,0.26256993,0.3317194,0.28574124,0.37021294,0.28319535,0.2900518,3262.336283566903,1613.3248762755131,0.13586614744582043,0.11821614924974304,0.17935272,0.097115465,pop,pop.00084.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00084.wav
-81.77599,78.609276,-17.260933,24.511774,8.410555,2.1446185,5.5200152,1.9346678,8.799277,-0.12229669,0.49543995,4.6422744,2.3893163,5.5083528,0.6174307,-1.808122,2.305687,7.846462,5.0109644,-3.3342338,84.58857,41.179413,33.06412,17.362541,16.45652,14.083282,14.917072,10.743087,11.123784,9.958933,8.384026,8.022702,8.812605,9.5941725,9.127861,9.115398,9.556821,12.2245865,10.188215,9.620091,0.35920733,0.39588472,0.556791,0.3690751,0.40388215,0.37990656,0.4661449,0.58626854,0.49190277,0.5583242,0.38577205,0.37272495,0.30541795,0.25438434,0.31817156,0.281765,0.30078885,0.27654153,0.29149288,0.36024487,0.26472405,0.3145802,0.2917048,0.30098146,2516.4589514571976,1023.4275279600389,0.1220960115131579,0.07674440495887433,0.19525385,0.06699531,pop,pop.00085.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00085.wav
-50.449287,56.41648,12.563282,11.288339,-2.739751,1.362813,4.5399694,-0.96321356,2.2894216,2.7384722,-1.9891648,2.5949512,-4.0203376,0.683096,-1.396714,3.3251173,3.028759,2.6311064,2.0771775,1.3595716,41.683662,18.90541,13.112892,13.073722,9.41133,10.787101,8.833917,8.716078,8.468237,8.214362,7.383576,7.300402,7.002166,6.6824565,6.248144,7.259326,7.7653937,8.2573395,8.013749,7.5576816,0.24643327,0.33226955,0.42219344,0.29745153,0.41530272,0.29503798,0.47763515,0.5323263,0.40382847,0.5228776,0.34093463,0.36604476,0.18809135,0.24292362,0.28472993,0.20124847,0.3226475,0.20313698,0.31425938,0.32891527,0.21520735,0.33308595,0.22028482,0.26940793,3594.167118271268,722.3497338115999,0.18523244001547987,0.07679396298969991,0.1324763,0.038686164,pop,pop.00086.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00086.wav
-47.05376,55.781746,27.617126,19.193428,15.186061,3.1757607,5.6275535,1.6121148,4.148368,1.6211523,-1.5870059,-3.0055182,-7.6369953,-3.8415287,-8.113685,-3.369737,-2.2721322,4.5030904,1.4371148,-0.3833655,43.489635,26.670452,20.826622,15.309708,10.529547,12.735675,9.428787,9.98081,9.339195,7.7716517,8.656077,6.7803917,8.341306,7.2004986,7.3687286,7.5569882,7.438697,7.5485554,7.9824767,6.44115,0.25362495,0.32079816,0.56827486,0.36775684,0.3066121,0.25805646,0.35463327,0.57194257,0.35798168,0.34455428,0.26324356,0.26025486,0.25369582,0.25318217,0.35563678,0.26190972,0.31256855,0.2323871,0.2492323,0.36054522,0.2421929,0.30612424,0.24460328,0.26017004,3587.4721810924966,972.5589751764932,0.1464783281733746,0.08836463346109234,0.19091529,0.046747196,pop,pop.00087.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00087.wav
-42.68938,54.882027,17.06182,19.76454,6.852839,2.7781906,11.820236,1.2058558,7.9387155,1.138253,-4.071282,0.13736188,-4.236571,-4.4564805,-2.5122685,-2.8911157,0.6187278,0.89942294,2.3103714,1.9261038,89.41025,33.37064,21.087587,18.309032,13.992019,16.06058,12.533037,11.107811,9.697848,9.847017,8.409517,7.9341702,8.378363,8.322556,7.6065392,7.1144013,8.391413,7.7581625,8.755997,8.545776,0.3662931,0.4376014,0.57128364,0.44461012,0.41625074,0.40239516,0.42824858,0.42743364,0.3859865,0.5119621,0.40563685,0.38040408,0.26461336,0.26578754,0.32979864,0.2827151,0.29360092,0.29747653,0.29290926,0.31123388,0.27507865,0.32643467,0.27870092,0.28731853,3510.9284752203253,1150.70622700234,0.17203410712558048,0.1055784682183664,0.23498306,0.13003686,pop,pop.00088.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00088.wav
-47.681934,55.53719,19.17886,24.482964,4.0398774,1.5440775,6.9665008,-1.046118,3.0828688,1.7952809,-3.035119,1.9345391,-4.678551,-2.5212111,-0.8627602,-2.2868989,-1.6915138,-3.232456,2.6129022,1.893048,89.361404,34.979435,25.197613,18.01071,12.876844,16.720034,12.4499035,11.182173,10.994795,9.158175,9.958021,9.155626,9.051362,8.870328,9.037879,10.154676,8.559494,7.9192395,9.657627,12.305382,0.36995557,0.4309669,0.61509764,0.4491152,0.45393264,0.4574719,0.5236279,0.41709268,0.35866392,0.4569343,0.36738756,0.34524548,0.26691324,0.23841728,0.32365343,0.26437184,0.32602042,0.30940548,0.32180846,0.29137468,0.24526195,0.30387542,0.2506145,0.25696695,3401.2336884828965,1119.578897286797,0.16573822682856038,0.09891643065449823,0.22054978,0.10774679,pop,pop.00089.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00089.wav
-44.723248,55.059227,27.137182,19.50298,14.696994,3.2040472,5.509529,1.4237081,4.4969788,1.3679072,-1.6663119,-3.5344167,-7.9148335,-3.5322046,-8.198315,-3.392684,-2.6661005,4.283488,1.3531154,-0.16799039,43.749863,26.195845,20.935965,15.078904,10.796005,12.8188715,9.480421,9.945263,9.272296,7.7115536,8.648558,6.737419,8.311955,7.2088356,7.3733525,7.2870126,7.419554,7.5482106,7.8869004,6.4317126,0.25391528,0.32017303,0.56927866,0.36994153,0.3071746,0.2588755,0.3543239,0.57432616,0.36075982,0.34526342,0.2634779,0.26026124,0.25374955,0.25192437,0.35375577,0.26149797,0.31218943,0.23359255,0.24810012,0.35906985,0.24316987,0.30536723,0.24354893,0.25871268,3603.429553551326,967.9418147157721,0.14755995428599072,0.08846918969243606,0.19408727,0.04728341,pop,pop.00090.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00090.wav
-8.406137,42.004875,8.2976465,17.972025,14.039091,7.345697,5.72532,-1.8997345,4.6036773,2.0709262,-1.0726748,-0.6631825,-2.4345155,-1.4743019,-3.7601752,-1.6542797,-2.3765326,0.052155014,-0.99298936,-2.6045353,55.24053,21.486536,24.456013,18.168732,14.95522,15.054895,12.853077,10.243962,10.028859,8.30354,8.096948,8.040437,7.295743,6.3219237,7.490646,7.438698,8.6748,9.044478,9.442,8.120266,0.43278924,0.49211493,0.3942549,0.4292463,0.35764262,0.40607592,0.5188548,0.41806045,0.42854655,0.36398208,0.43477514,0.41788736,0.2846484,0.33303106,0.2653361,0.3153765,0.28514054,0.30960357,0.36815083,0.29889306,0.32263717,0.26793626,0.29633054,0.31320402,3696.287748409418,877.7518842986608,0.1668300569611068,0.09941433929321998,0.2653083,0.09270406,pop,pop.00091.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00091.wav
-25.935339,60.872036,6.071953,17.717197,5.13251,10.431291,2.4501173,4.9244223,8.108929,3.8508587,-0.18614738,7.2528105,4.9468403,0.9169612,-2.2947693,1.5526826,0.21936403,1.9272804,2.3685062,5.4341993,56.464516,27.549793,26.09339,15.169332,13.3742075,11.371492,10.693187,10.019925,9.873549,10.2955,8.754677,7.930067,9.27628,8.130527,7.0346556,6.9558787,8.108069,8.586077,8.139163,8.304424,0.56655896,0.4689516,0.4538793,0.36338836,0.39667103,0.43671504,0.4895079,0.56091595,0.5134159,0.5046779,0.52471614,0.5686629,0.2857659,0.25521225,0.26219925,0.25351667,0.27816054,0.29856166,0.2843481,0.31566298,0.3103899,0.28684822,0.2810117,0.2859269,3271.2458605975758,931.6883723681627,0.14535890939434984,0.07793121615609189,0.22711194,0.091210596,pop,pop.00092.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00092.wav
-20.228376,57.77345,16.777649,18.249578,8.958152,14.899964,2.6696355,3.7526221,1.1145035,1.8456721,-5.9808383,-3.6137552,-3.6554594,0.90817404,-0.47599763,-0.40367442,-4.619457,1.9671378,1.5699369,0.54384744,35.745377,19.209364,18.446249,11.943985,10.375332,11.6717615,8.9608555,8.824469,8.549851,7.4320083,6.9966726,6.8437643,7.0848165,8.956872,8.026016,7.1846194,7.582656,9.083012,9.391449,8.398264,0.64236253,0.44509482,0.46365306,0.41968733,0.32550362,0.3821302,0.32457393,0.47023597,0.3596733,0.31916678,0.37937167,0.4513675,0.33444396,0.25134394,0.30890462,0.3043195,0.2499666,0.33538282,0.23970969,0.30996174,0.2715113,0.23799942,0.28563148,0.2677377,3258.8665238179296,626.4220436445214,0.1316624691611842,0.05899813120011993,0.24578635,0.08660694,pop,pop.00093.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00093.wav
-42.268806,82.17975,-2.2469733,19.916231,13.862178,0.8657801,7.92098,-0.7182553,6.8773565,-1.9071584,-4.6875606,-3.1641936,-2.94167,3.602587,-0.07809387,1.5862794,0.84904444,-1.2324394,2.538912,0.7802422,52.374798,29.91365,19.677118,13.866059,10.965286,13.30779,10.476832,9.502274,8.06405,9.043772,7.8336167,7.9021883,8.13754,9.109435,7.8007517,5.9880238,9.079991,11.505567,9.47196,7.4140654,0.4003363,0.26117945,0.28420272,0.371086,0.22010088,0.3373337,0.20660372,0.36284006,0.40698993,0.31776273,0.5383334,0.29041174,0.3265061,0.25450617,0.23072046,0.32314962,0.18105525,0.32598153,0.18239726,0.30317438,0.32980153,0.21223086,0.38350216,0.21386877,2806.432725529733,899.7542289646402,0.12854835344910992,0.059247529474173964,0.19856702,0.083767265,pop,pop.00094.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00094.wav
-36.629185,73.09261,39.12304,20.328524,12.4935465,2.151913,11.737693,-2.4324148,6.6467233,3.182791,-5.3805714,-3.149369,-5.7750807,-7.682376,-7.6059957,-6.8437,-6.105222,-1.5670518,2.1235185,-1.5718985,56.40974,29.320135,22.160992,18.22974,13.007394,13.456992,11.030019,11.196685,11.270935,8.7911825,9.318605,8.800878,8.362703,8.092366,7.076313,7.8302827,8.469802,8.53661,8.708997,9.01524,0.4256605,0.33311895,0.4307858,0.34950215,0.37253112,0.38702962,0.3069692,0.4409379,0.36736694,0.36404297,0.2844267,0.32608885,0.31323072,0.23799112,0.3561363,0.27459756,0.3107456,0.33537027,0.25115168,0.3518402,0.26289865,0.28867298,0.25707114,0.2692369,3046.1865869262933,985.8321226983294,0.10639353654702012,0.06583206529646518,0.3037274,0.09865164,pop,pop.00095.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00095.wav
-59.09869,60.998295,27.75064,23.867935,12.298356,7.3722224,12.321168,7.1516924,13.415489,2.4857318,-1.9674118,-2.414119,-4.5195565,3.4697351,2.0349872,3.7280085,2.4979272,1.2848576,3.1396012,1.6590124,58.972076,30.391306,24.983076,18.907248,13.260621,12.960728,10.157805,11.357309,9.142634,8.392098,8.795139,8.036196,10.012954,11.367634,10.514123,13.137636,10.982613,10.351435,11.297686,10.528422,0.2888214,0.2758775,0.32053757,0.32809746,0.32407135,0.44386843,0.39125654,0.3434876,0.26368707,0.3507145,0.45917404,0.2904549,0.29945678,0.2624337,0.2877872,0.30695406,0.2888567,0.36115646,0.30489963,0.31059936,0.2548363,0.3094268,0.3649565,0.2636962,3126.3938966039664,1137.9887592829612,0.10534554590750773,0.06440893787505508,0.25115368,0.06999668,pop,pop.00096.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00096.wav
-125.53952,51.196957,38.517105,14.491696,16.232536,4.6429577,12.308261,1.1730317,1.7245497,9.770825,-2.8224163,2.07893,0.85300976,-0.50384974,1.3426533,-0.8620617,0.4848825,4.129414,1.749743,8.2345915,73.49762,34.00556,33.58128,22.16994,16.51214,14.833392,14.79433,13.25966,9.407231,10.808727,9.272698,9.1399555,8.270905,7.4203005,7.490239,8.206216,8.383101,8.512763,8.644495,10.85382,0.44630587,0.42416406,0.491338,0.42175883,0.4402231,0.42211616,0.40637416,0.5062411,0.5425052,0.5932072,0.47701782,0.43239146,0.29719397,0.2655428,0.33172053,0.27784795,0.28535962,0.28205794,0.24435604,0.31043744,0.33871055,0.3654853,0.29236242,0.25316754,3510.042356894514,1511.7661482951257,0.13724822525638544,0.14166575104819387,0.20417361,0.1400683,pop,pop.00097.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00097.wav
-26.93658,46.71037,8.7081785,8.604124,6.086184,12.425231,6.958877,2.5068421,1.1593012,7.25731,-3.1307192,1.2537664,3.838255,4.690354,1.7137886,-0.9803976,-1.3044107,-2.6919029,-1.2717874,-2.4849613,66.547066,24.287046,23.492336,19.003363,11.044224,12.229628,12.219382,11.645808,11.426617,9.012418,10.2274,9.494127,10.754309,10.054538,11.105569,9.591424,9.627749,8.944665,8.816817,10.111669,0.4864715,0.36533067,0.42045757,0.39427817,0.4274326,0.27212846,0.30018476,0.41702685,0.38852412,0.46039805,0.38224193,0.47761905,0.33909053,0.26690125,0.32914433,0.2864232,0.3267641,0.2500055,0.2561952,0.31979278,0.29363164,0.34275278,0.27077797,0.32270452,3634.106563927481,820.1911985984315,0.18310584667666407,0.088114889256061,0.21293947,0.07502681,pop,pop.00098.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00098.wav
-119.34646,85.94366,33.886936,9.992517,17.70141,0.5190522,9.565488,-5.299009,4.170094,8.122251,-7.9776335,1.5659163,-2.933183,-1.6069088,-0.19922574,-2.4307659,1.2062728,5.8464403,1.6082752,7.58336,67.550606,26.239353,21.38457,13.475892,11.026413,14.622502,11.424294,13.402918,9.898433,9.893081,10.140719,8.330488,7.619242,7.475666,8.197813,7.3709865,8.336176,11.328529,11.168813,10.936997,0.3551454,0.3867629,0.28128922,0.30975714,0.41917914,0.2930357,0.3584457,0.33452603,0.4340888,0.3701816,0.3376684,0.44631287,0.280177,0.33922517,0.26409528,0.26376665,0.348412,0.23667568,0.31732118,0.25676984,0.3297902,0.31228793,0.26471198,0.33648762,2765.6481348893653,916.7970203860294,0.09601491449787151,0.06038996347141779,0.13814604,0.0503288,pop,pop.00099.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\pop\pop.00099.wav
-159.4762,104.848114,-10.300141,34.656025,-4.9666266,26.805262,-21.953398,23.45208,-14.029752,19.586172,-8.298798,9.717497,-10.065849,1.4203507,-6.502981,1.0738482,-9.211351,3.2851348,-0.76430565,3.762076,57.44624,19.543415,22.167004,16.802273,12.636354,11.366102,11.649114,10.267089,9.367115,10.263371,9.917136,10.637546,9.811887,7.86909,8.79731,8.2,9.433476,8.684373,9.3047285,10.20959,0.2525677,0.4453452,0.32408652,0.24812542,0.41225284,0.37136233,0.42026645,0.27146947,0.30113974,0.38419038,0.2658874,0.24984697,0.21797706,0.3568323,0.28096154,0.25325572,0.35302648,0.28599086,0.36850294,0.23230927,0.26741397,0.3384392,0.23561794,0.2586098,2133.437132679841,525.8420492003531,0.09781082200561146,0.03579468036068824,0.09414241,0.042095684,reggae,reggae.00000.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\reggae\reggae.00000.wav
-190.91765,127.40976,-3.7634392,26.71416,-12.804949,23.936832,-8.225953,9.973004,-12.233067,13.443711,-7.079032,1.6518703,-14.517787,-3.2188597,-10.451734,-3.4889703,-9.745509,-3.9056628,-7.6496854,-3.5429668,54.289444,27.926023,20.739235,11.38434,11.202205,8.805427,9.735061,10.677637,8.942632,8.892957,8.735717,7.9871516,7.533698,8.514991,7.6619253,6.9878397,7.213806,7.761218,7.926372,7.448299,0.39157268,0.50653595,0.2514882,0.18526798,0.22217205,0.44646975,0.39248198,0.3986361,0.5794608,0.30946037,0.2729948,0.23159605,0.2846624,0.33487362,0.1944069,0.19304135,0.1766654,0.31395057,0.3373068,0.2500608,0.34844878,0.24273117,0.30297175,0.21275923,1638.9674121345956,639.8554885028834,0.06396144241002322,0.036835097891346,0.08202816,0.040169694,reggae,reggae.00001.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\reggae\reggae.00001.wav
-189.03758,110.847466,2.9524722,48.38527,-6.4148865,20.739729,-12.55073,15.89101,-13.612209,9.429014,-8.036865,8.099243,-10.633535,-2.542347,-4.712573,-1.0250477,-3.2118282,2.6939585,-3.9863682,2.8767805,79.614685,26.81653,25.145855,17.913008,13.849787,15.606926,12.989926,11.889963,11.420591,11.249466,9.365616,9.451798,10.105441,10.415137,7.871559,7.75364,9.389412,9.6439495,7.5375657,8.480173,0.3842522,0.3756834,0.44579762,0.34911108,0.44443074,0.39800242,0.47173274,0.3646318,0.24933992,0.23229884,0.30473137,0.5221445,0.27447686,0.2988527,0.3214648,0.2515108,0.35585195,0.29148978,0.33119673,0.27203444,0.23347329,0.23876895,0.2312483,0.364056,1797.2984668713393,653.6927354423228,0.07512652984713622,0.04207189472459372,0.092480436,0.04284489,reggae,reggae.00002.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\reggae\reggae.00002.wav
-201.14635,104.14866,-15.473289,30.804382,14.2523155,31.42222,-7.867557,17.963144,-4.0559983,16.943935,-11.217154,12.121105,-5.2871847,-0.686693,-1.3800302,3.932362,-5.861718,1.0428141,-2.9809184,-1.3651696,73.91918,33.57895,27.634638,17.736382,17.306147,14.770944,15.006351,13.770473,10.724529,10.016441,10.195489,9.701809,9.615592,10.532212,8.903572,8.876927,8.215485,8.233598,8.817557,9.784993,0.31082886,0.46444702,0.4206672,0.36220363,0.51419955,0.4249355,0.38030288,0.27607247,0.34036505,0.47971672,0.36656263,0.35581902,0.23339027,0.32662395,0.31167102,0.29408267,0.3310919,0.30553722,0.31469774,0.23288149,0.26343846,0.37663624,0.27478206,0.28365386,1924.062787400072,830.2872676958027,0.08493448263351393,0.06347003014835992,0.094160885,0.04642554,reggae,reggae.00003.wav,c:\Users\darsh\Documents\Codex\2026-04-27\i-am-a-first-year-computer\Data\genres_original\reggae\reggae.00003.wav
